"незаме́тно","1) it does not show, it does not look as if, imperceptibly"
"волше́бный","1) magic (adj)"
"оте́ль","1) hotel"
"освободи́ть","1) free, liberate, release"
"лаборато́рия","1) laboratory"
"у́тренний","1) morning"
"степь","1) steppe / veld"
"осо́бо","1) really, particularly"
"смешно́","1) to consider something funny, ridiculous, it makes one laugh, comically"
"объясне́ние","1) explanation"
"ту́ча","1) cloud, storm-cloud, swarm, host"
"поясни́ть","1) elaborate, clarify, explain"
"како́в","1) what"
"шага́ть","1) to step (feet), walk, stride, pace"
"взвод","1) platoon, section, troop, recess, notch"
"предположи́ть","1) assume, mentally allow possibility of something, presume, imply, suppose"
"огоро́д","1) vegetable garden, kale·yard, kitchen-garden, vegetable patch 2) garden inclosure"
"клие́нт","1) client, customer"
"танцева́ть","1) to dance"
"ввести́","1) bring in, introduce 2) enter"
"случа́йный","1) random (person) 2) by chance 3) accidental"
"Константи́н","1) Constantine 2) Konstantin"
"ме́лочь","1) little thing, trifle, small point, detail, small fry 2) change, small change"
"склон","1) hillside 2) slope"
"верх","1) top"
"пушо́к","1) fluff, bloom"
"тётка","1) aunt, mother, ma, lady"
"лётчик","1) pilot"
"подгото́вить","1) to prepare, to make ready, to train"
"вступи́ть","1) to join, enlist (club, team, etc.) 2) to begin, start, assume 3) to enter, march into"
"лека́рство","1) medicine, drug"
"ле́карство","1) medicine, drug"
"передава́ть","1) to transmit 2) to pass 3) to deliver"
"поддержа́ть","1) support 2) keep/hold up and not let fall"
"возду́шный","1) air, aerial, airy, light"
"гвоздь","1) nail"
"европе́йский","1) European"
"сложи́ться","1) get an impression"
"заора́ть","1) scream"
"я́кобы","1) as if /as though / allegedly / supposedly"
"ружьё","1) shotgun, gun, rifle (common in use but not quite correct, see info tag)"
"победи́ть","1) to win, to be victorious over 2) to beat, to overcome"
"кандида́т","1) candidate (person running in an election) 2) informal version of кандида́т нау́к (Candidate of Science, similar to PhD)"
"ра́зум","1) mind 2) reason 3) intelligence"
"погоди́ть","1) wait a second, hold on, hold it, wait a little"
"тро́гать","1) touch, disturb, affect 2) move (emotionally)"
"бла́го","1) blessing, boon, since 2) good"
"назначе́ние","1) appointment 2) purpose 3) destination"
"сия́ть","1) shine"
"увы́","1) alas"
"усе́сться","1) take a seat, take seats, seat oneself, find a seat, find seats, find room, set"
"спорти́вный","1) athletic 2) sporting"
"нерв","1) nerve"
"администра́ция","1) administration, management, the management"
"неви́димый","1) invisible"
"бельё","1) textile products used directly on the body or at home"
"подборо́док","1) chin"
"эта́п","1) stage or part"
"бо́мба","1) bomb"
"арестова́ть","1) arrest"
"продо́лжить","1) continue, go on, proceed, keep on, extend, prolong"
"жа́лкий","1) Miserable 2) Pitiful"
"поли́тик","1) political figure, politician"
"ощути́ть","1) feel/sense"
"карье́ра","1) career"
"удиви́тельно","1) amazingly 2) surprisingly"
"проща́ть","1) to forgive, to excuse, to pardon"
"посвяти́ть","1) to devote, dedicate"
"вслух","1) aloud"
"действи́тельность","1) reality"
"за́яц","1) hare, rabbit, bunny. 2) stowaway, gate-crasher."
"ду́ма","1) duma (council, representative assembly) 2) thought"
"представля́ться","1) present itself, arise, occur 2) seem 3) introduce oneself"
"потяну́ться","1) reach, reach out, stretch, stretch out, extend, stretch oneself, strive 2) drag on, crawl, wear on, hang heavy, move slowly, drift 3) try to equal, try to deep up, imitate, move one after the other, follow each other"
"выпуска́ть","1) release let out or set free 2) graduate 3) put out, turn out 4) to produce, to manufacture"
"ленингра́дский","1) of or relating to the city of Leningrad"
"побыва́ть","1) be at, be somewhere, visit, make a visit as an official, visit as a tourist, to stay 2) visit"
"значи́тельно","1) considerably, significantly"
"ужа́сно","1) terribly, awfully 2) horribly, frightfully"
"нево́льно","1) unwittingly involuntarily"
"коммунисти́ческий","1) communist"
"городо́к","1) small town, small city"
"тво́рческий","1) creative (adj)"
"ве́щий","1) prophetic"
"экза́мен","1) examination, exam, test"
"ги́бель","1) death, destruction, loss, wreck, fall, downfall, ruin, masses, oceans, swarms"
"сме́лый","1) bold, brave, courageous"
"кно́пка","1) button"
"уста́виться","1) stare"
"беспоко́иться","1) worry, trouble, bother, to be anxious"
"а́нгел","1) angel"
"огонёк","1) (small) fire,  2) (little) flame / light (from a lighter etc.), spark"
"докла́д","1) report, lecture, conference paper"
"дрова́","1) firewood"
"после́дствие","1) consequence"
"маха́ть","1) wave, wag, flap"
"сво́лочь","1) Bastard scum or swine"
"своло́чь","1) riff-raff, scum, swine"
"кита́йский","1) Chinese"
"ро́за","1) rose, rose-bush, rosace, rose window"
"бормота́ть","1) mutter"
"я́блоко","1) apple, ball"
"кадр","1) camera, photo, still, shot, frame 2) military personnel, personnel"
"изуча́ть","1) study, learn, examine"
"доро́жка","1) trail / path, walkway, track, lane, band 2) strip of carpet (runner, rug), stair-carpet"
"губерна́тор","1) governor"
"тя́жесть","1) weight, heaviness, gravity"
"после́довать","1) to follow"
"ча́стность","1) particular 2) detail"
"делово́й","1) (relational) business, business-like, practical"
"совме́стный","1) joint (combined into one)"
"противополо́жный","1) opposite, contrary, opposed"
"оцени́ть","1) appreciate 2) set the price, state the value, value 3) appraise, estimate, value, assess 4) to rate/to evaluate"
"пе́нсия","1) pension"
"ию́ль","1) July"
"фонд","1) fund, stock, funds, stocks 2) foundation"
"воображе́ние","1) imagination"
"описа́ть","1) describe, depict, portray, inventory, distrain, circumscribe"
"опи́сать","1) to pee on someone"
"отдохну́ть","1) rest, be resting, be on holiday, relax"
"и́скра","1) spark"
"о́пытный","1) experienced 2) experimental"
"ны́не","1) (outdated) now"
"развести́","1) spread 2) dillute, disolve 3) start (fire) 4) swindle, cheat"
"заплати́ть","1) to pay"
"отча́яние","1) despair"
"би́знес","1) business"
"боло́то","1) swamp"
"неве́домый","1) unknown, unfamiliar, mysterious"
"доноси́ться","1) reach ears, be heard, waft"
"во́время","1) in time"
"сэр","1) sir"
"блесте́ть","1) to shine, to glitter, to sparkle 2) to flash, to glint, to make a brilliant display"
"ви́за","1) visa"
"о́тпуск","1) holiday/vacation/leave"
"изображе́ние","1) depiction, portrayal 2) image, picture"
"вы́бросить","1) throw out, reject, discard, release 2) to emit, to eject"
"разбуди́ть","1) wake"
"одина́ковый","1) equal, identical, the same 2) even"
"оце́нка","1) grade 2) assessment or evaluation, valuation, estimate"
"евре́йский","1) Jewish (adj)"
"дога́дываться","1) guess (based on facts or knowledge) 2) to surmise"
"полага́ться","1) to rely on 2) to be supposed to (dat)"
"би́ться","1) fight, knock, hit, strike, beat, struggle"
"защища́ть","1) protect"
"груз","1) cargo 2) load, goods, freight, lading, weight,  3) burden"
"бюдже́т","1) budget"
"испо́льзование","1) utilization, usage, using, utilisation"
"допусти́мый","1) admissible, permissible 2) acceptable"
"кро́лик","1) rabbit"
"доказа́тельство","1) proof, evidence"
"содержа́ть","1) to contain, to hold 2) keep, maintain, support"
"та́нец","1) dance"
"я́рко","1) brightly, strikingly, brilliantly, vividly"
"внук","1) grandson, grandchild 2) descendant"
"го́рдость","1) pride"
"посреди́","1) in the middle"
"получе́ние","1) action of receiving, receipt, obtaining"
"криво́й","1) curved (line) 2) crooked"
"стук","1) knock, tap, noise"
"сни́зу","1) from below, from bottom, below, on the initiative of the masses"
"печь","1) bake"
"янва́рь","1) January"
"жесто́кий","1) cruel/brutal"
"попра́вить","1) to correct or adjust"
"меж","1) between, betwixt 2) inter-"
"гига́нтский","1) gigantic, titanic"
"полово́й","1) floor, sexual, sex, waiter in a tavern"
"япо́нский","1) Japanese"
"шку́ра","1) skin, hide, fell"
"приглаша́ть","1) invite, ask, call, engage"
"заключе́ние","1) conclusion 2) imprisonment"
"немно́жко","1) a little, a trifle, a bit"
"санкт","1) St (Saint)"
"ковёр","1) carpet"
"обня́ть","1) to hug"
"де","1) where 2) they say... / he or she says... / allegedly..."
"ко́йка","1) cot/bunk bed"
"ошиби́ться","1) be mistaken"
"недоста́ток","1) disadvantage, flaw 2) fault 3) shortcoming 4) weakness"
"потяну́ть","1) pull, draw, haul, drag, lay, drawl, drag out, delay, protract, procrastinate, make go, weigh, draw up, squeeze, extort 2) afford 3) sprain"
"нали́чие","1) availability presence"
"интересова́ться","1) be interested"
"ста́тус","1) status"
"похо́д","1) march (physical), campaign 2) tour 3) hiking, camping"
"учи́лище","1) academy"
"заключа́ться","1) to conclude, consist, be"
"сорва́ть","1) take off, to pick up, tear off"
"ры́царь","1) knight, chivalry, cold warrior"
"прибо́р","1) device, apparatus, instrument, set, fittings 2) cutlery"
"вы́боры","1) elections"
"обойти́","1) go around, travel around, get around 2) evade, circumvent"
"поня́тный","1) intelligible 2) understandable, clear"
"расстреля́ть","1) execute by shooting 2) destroy by shooting from short distance 3) shoot away, use up bullets"
"ка́рточка","1) card 2) photograph"
"госуда́рь","1) sovereign, Your Majesty, Sire"
"разобра́ть","1) sort out, make out, figure out, understand 2) take apart, take to pieces, disassemble, dismantle"
"применя́ть","1) apply employ use"
"худо́жественный","1) artistic"
"путеше́ствие","1) journey, voyage, trip, travels"
"зри́тель","1) spectator, onlooker, viewer 2) audience"
"пожале́ть","1) regret 2) feel sorry for, pity 3) spare, save"
"исключи́ть","1) exclude 2) expell 3) rule out"
"импе́рия","1) empire"
"де́вка","1) girl (slut), tart, strumpet"
"давле́ние","1) pressure"
"патро́н","1) cartridge, ammunition, ammo 2) holder, socket, chuck"
"ми́на","1) mine, land mine, landmine"
"два́жды","1) twice, two times"
"спекта́кль","1) play, performance"
"досто́йный","1) worthy, deserving, respectable, dignified"
"хрен","1) horse-radish, horseradish, shit"
"примене́ние","1) application 2) use"
"пла́вать","1) swim, float, drift, sail, steam, navigate, boat"
"ле́кция","1) lecture"
"желу́док","1) stomach"
"ледяно́й","1) icе"
"супру́г","1) male spouse"
"потре́бность","1) need, necessity, want"
"га́лстук","1) tie, necktie, cravat"
"дополни́тельный","1) additional, extra"
"док","1) dock"
"социали́зм","1) socialism"
"сва́дьба","1) wedding"
"сбить","1) to bring down or knock down, shoot down, cause to fall, shake down"
"прижа́ть","1) to press/squeeze to"
"вне","1) out of, outside, off"
"воспо́льзоваться","1) avail oneself, profit, take advantage, appropriate"
"про́бовать","1) to try (attempt) 2) to taste (sample)"
"соль","1) salt 2) point, punchline 3) Musical note G 4) sol (unit of Peruvian currency)"
"петербу́ргский","1) of St. Petersburg"
"пережи́ть","1) survive 2) outlast 3) suffer through 4) experience"
"руль","1) steering wheel 2) rudder, helm 3) handlebars"
"му́ка","1) torment torture suffering"
"мука́","1) flour, meal"
"допусти́ть","1) to allow, to permit 2) to accept, to tolerate 3) to assume 4) to let happen"
"хло́пнуть","1) slam"
"раскры́ть","1) open expose reveal disclose lay bare"
"класть","1) put, lay, place 2) to put in place (to a lying down down position)"
"штат","1) state 2) staff, establishment, list of members of staff"
"оторва́ть","1) tear off, tear away, rip off"
"слы́шаться","1) to be heard"
"стекля́нный","1) glass"
"полете́ть","1) start to fly, fall, go headlong"
"пригото́вить","1) prepare, make ready, train, cook, make, lay in, provide oneself, have in store"
"бочо́к","1) smaller side (flank)"
"запла́кать","1) begin to cry"
"ука́зывать","1) to indicate 2) to point out/at [something]"
"ло́вко","1) skillfully / dexterously 2) cleverly / craftily"
"сопровожда́ть","1) to accompany"
"сканда́л","1) scandal, row, brawl"
"за́втрак","1) breakfast, lunch, luncheon"
"сиде́нье","1) seat"
"ве́рсия","1) version"
"понима́ние","1) understanding"
"прерва́ть","1) interrupt, cut short, break off"
"материальный","1) material, pecuniary"
"шуме́ть","1) make noise"
"охо́тник","1) hunter, sportsman, gun, trapper, lover"
"прошепта́ть","1) whisper"
"таи́нственный","1) mysterious"
"пусты́ня","1) desert"
"течь","1) flow, stream, leak"
"ре́чка","1) small river, brook, rivulet"
"зарабо́тать","1) earn 2) start(ed) working"
"бревно́","1) log, beam 2) dullard, numskull 3) balance beam"
"торго́вый","1) commercial/trade"
"стрела́","1) arrow"
"укра́сть","1) steal"
"секре́тный","1) secret, confidential"
"акаде́мия","1) academy"
"дожида́ться","1) to await 2) wait until, wait for a long time"
"промы́шленность","1) industry"
"окружи́ть","1) surround"
"посу́да","1) the dishes, tableware, crockery, vessel, crock"
"идио́т","1) idiot, imbecile, dolt, dunce"
"суро́вый","1) severe, harsh, tough, hard, stern, inclement, rigorous, stark"
"разгляде́ть","1) to peer intently 2) (colloquial) to understand/figure out/discover"
"служе́бный","1) official/service"
"го́рный","1) mountain"
"дурно́й","1) bad"
"допро́с","1) interrogation, examination, questioning"
"необыкнове́нный","1) extraordinary"
"ру́сски","1) Only used as part of по-русски"
"др","1) Abbr. of древний (ancient, antique) 2) Abbr. of другой (other / another, else)"
"ны́нче","1) today 2) now"
"прода́жа","1) sale, selling"
"доста́ться","1) to get 2) to fall into your hands (get with no effort)"
"конфли́кт","1) conflict, dispute"
"загля́дывать","1) glance 2) look in, peep in 3) drop in or drop by"
"сво́йство","1) property"
"свойство́","1) property, characteristics, relationship by marriage, affinity"
"заме́тный","1) noticeable"
"предпочита́ть","1) To Prefer"
"рва́ться","1) break, burst, tear, long, be dying, strain"
"кусо́чек","1) piece, slice"
"су́дно","1) large ship, vessel, tanker, cargo boat 2) bedpan, bed pan"
"отли́чный","1) excellent, awesome, first-class, great 2) different"
"относи́тельно","1) relatively, about, quite 2) relating to, concerning"
"ра́мка","1) frame"
"каранда́ш","1) pencil"
"собесе́дник","1) conversation partner 2) interlocutor"
"бригади́р","1) brigadier, brigade-leader"
"возража́ть","1) to object or disagree"
"кра́йне","1) extremely"
"вы́ставить","1) to put out, stick out, expose 2) to put forward, bring forward, place in front 3) to propose, suggest 4) to flaunt, to show off"
"пережива́ть","1) worry or be upset (imperfective only) 2) experience, go through 3) suffer, endure 4) survive, outlast, outlive"
"гро́хот","1) crash roar rumble rattle"
"дра́ка","1) fight"
"мак","1) poppy 2) poppy-seed"
"уче́сть","1) take into account(= to remember something)"
"ана́лиз","1) analysis"
"перегово́ры","1) negotiations, talks, parley"
"выступле́ние","1) performance"
"охо́тно","1) with pleasure, willingly, readily, gladly"
"неприя́тность","1) trouble 2) an unpleasant or unwanted event"
"вы́разить","1) express"
"торго́вля","1) trade, commerce"
"москви́ч","1) Muscovite, inhabitant of Moscow"
"тра́нспорт","1) transport, transportation, consignment, train, supply ship, troop transport, troopship, troop-carrier, carrying forward"
"транспо́рт","1) transport, transportation, consignment, train, supply ship, troop transport, troopship, troop-carrier, carrying forward"
"справедли́вость","1) justice, equity, fairness, truth, correctness"
"остано́вка","1) stop, stoppage, station, bus stop"
"развива́ться","1) develop, grow, evolve, unfold"
"неве́ста","1) bride 2) fiancee"
"ру́копись","1) manuscript, typescript, copy"
"грома́дный","1) huge"
"ма́стерский","1) workshop/masterly"
"подвести́","1) to bring (closer by guiding and/or directing) 2) to place (under) 3) to support (with) 4) to group together 5) to suggest 6) to let down (disappoint someone by failing to do what you agreed to do or were expected to do) 7) to pencil, outline"
"блок","1) bloc, pulley, block, prefabricated building unit"
"экспеди́ция","1) expedition, dispatch office"
"сне́жный","1) snow, snowy"
"уве́ренность","1) confidence, certainty"
"устро́иться","1) get a job, gain employment 2) get oneself 3) arrange oneself"
"кома́ндовать","1) give orders"
"внутрь","1) inside, inwards, in"
"ду́ра","1) fool, idiot, stupid woman 2) (Jargon)pistol"
"вздро́гнуть","1) to shudder 2) to flinch"
"краса́вица","1) beauty, beautiful woman"
"запере́ть","1) lock"
"разбира́ться","1) To be knowledgeable in 2) To be well versed in 3) To figure out"
"обману́ть","1) deceive, cheat, trick, swindle"
"кры́шка","1) lid"
"владе́ть","1) to own or wield 2) have full control over"
"уда́ча","1) good luck, success, good fortune"
"сара́й","1) shed, barn"
"конто́ра","1) office"
"отре́зать","1) cut off, snip off, snap out, cut short"
"отреза́ть","1) cut off, snip off, snap out, cut short"
"скаме́йка","1) bench 2) Long seat with a back"
"роди́ть","1) to give birth"
"ру́хнуть","1) crash down, tumble down, collapse, be destroyed, fall to the ground"
"одино́чество","1) loneliness"
"дья́вол","1) devil"
"рассве́т","1) dawn"
"акаде́мик","1) academician, academic"
"сплошно́й","1) continuous and solid"
"обме́н","1) exchange"
"ка́ша","1) porridge 2) jumble/mess"
"провожа́ть","1) to escort, to accompany 2) see off 3) say goodbye"
"спи́чка","1) match (for lighting fires) 2) matchstick"
"спо́ра","1) spore"
"Коре́я","1) Korea"
"перево́д","1) translation, interpretation 2) transference, transfer, remittance, conversion, translation, version, interpretation, waste, squandering"
"осмотре́ть","1) examine / explore, survey, view, scan, see, inspect 2) to look around"
"конча́ться","1) end, finish, come to an end, run out off"
"усну́ть","1) to fall asleep"
"режиссёр","1) producer 2) director"
"отчёт","1) a report"
"огляде́ть","1) to look over/examine/look all around something"
"блеск","1) shine, glare, glitter, brilliance,  2) radiance, lustre, luster"
"культу́рный","1) cultural, cultured, cultivated, educated"
"прове́рка","1) check-up control or examination"
"негро́мко","1) quietly, softly"
"восьмо́й","1) eighth"
"са́хар","1) sugar"
"пря́таться","1) hide"
"лопа́та","1) Shovel"
"ра́нить","1) to injure"
"наде́л","1) allotment, share 2) plot of land, "
"пита́ние","1) nourishment, nutrition"
"прокуро́р","1) public prosecutor, procurator"
"неторопли́вый","1) leisurely or unhurried"
"экипа́ж","1) carriage 2) crew"
"лифт","1) lift, elevator"
"посторо́нний","1) strange/outside 2) stranger/ outsider"
"накану́не","1) the day before, on the eve, just before"
"трус","1) coward 2) (obsolete) earthquake"
"трудово́й","1) labor/working"
"открыва́ться","1) to be open"
"чрезвыча́йно","1) extraordinarily, extremely, utterly"
"иностра́нец","1) foreigner"
"научи́ть","1) teach"
"ле́нта","1) ribbon 2) feed"
"подчеркну́ть","1) underline 2) stress 3) emphasize"
"успоко́ить","1) calm down"
"косми́ческий","1) cosmic, space"
"цех","1) shop/workshop 2) the main production unit of an industrial enterprise"
"балко́н","1) balcony"
"мо́да","1) fashion, vogue"
"ступе́нька","1) step, rung"
"вы́ставка","1) exhibition"
"оконча́ние","1) termination, finishing, end, ending 2) graduation"
"лома́ть","1) break, fracture, quarry"
"за́муж","1) marry"
"сро́чно","1) urgently 2) quickly"
"сбро́сить","1) to throw off, to throw down, to drop 2) to shed 3) to reduce, to lose 4) to reset"
"всео́бщий","1) in general, in general terms, general 2) universal"
"се́но","1) hay"
"акт","1) act, deed, document, statement, speech-day, commencement"
"указа́ние","1) indication, instructions, directions"
"перенести́","1) carry across, postpone, undergo 2) reschedule 3) to bear, to endure, to stand, to survive, to withstand"
"че́тверо","1) four"
"пря́тать","1) to hide"
"мо́лния","1) lightning 2) zipper, zip-fastener 3) express-telegram 4) news-flash"
"разверну́ть","1) unfold 2) unwrap 3) position, deploy 4) manifest, develop 5) elaborate, explain fully 6) organize, establish, undertake 7) turn around 8) turn (an opinion)"
"засы́пать","1) fill up"
"засыпа́ть","1) fall asleep"
"нажа́ть","1) press push"
"социалисти́ческий","1) socialist"
"глото́к","1) drink 2) sip"
"по́за","1) pose, attitude, posture"
"поми́мо","1) besides, aside from, apart from"
"пустота́","1) emptiness"
"реа́льность","1) reality"
"музыка́нт","1) musician"
"сла́вный","1) glorious, nice 2) famous, renowned"
"сложи́ть","1) Stack 2) Fold 3) Add 4) to pack up"
"свида́ние","1) date"
"брак","1) marriage"
"глазо́к","1) peephole 2) eye diminutive"
"свинья́","1) pig, swine, hog, sow, boar"
"руба́ха","1) shirt"
"спирт","1) alcohol, spirit"
"принц","1) prince"
"наме́рение","1) intention, purpose"
"гру́стно","1) it is sad, sadly, sorrowfully"
"плод","1) fruit 2) offspring"
"рубе́ж","1) boundary border abroad"
"ма́йка","1) T-shirt"
"прояви́ть","1) show display manifest reveal"
"соотве́тствовать","1) suit conform be consistent with 2) match correspond to 3) to comply/be in line with"
"но́жка","1) leg (diminutive), stem, stalk"
"обсужда́ть","1) discuss, talk over"
"прохо́д","1) passage passageway"
"ми́стер","1) mister"
"происхожде́ние","1) origin"
"дока́зывать","1) to prove, demonstrate"
"замени́ть","1) to replace"
"слома́ть","1) break, fracture, quarry"
"ми́новать","1) pass, be over"
"слыха́ть","1) to hear of, hear from 2) hear"
"достиже́ние","1) achievement"
"вы́ехать","1) leave, move, break, train"
"проявле́ние","1) manifestation"
"цивилиза́ция","1) civilization, civilisation"
"кива́ть","1) to nod"
"вы́тянуть","1) draw out, extract, pull out 2) stretch out 3) hold out"
"око́п","1) trench"
"поцелова́ть","1) kiss, give a kiss"
"надёжный","1) reliable"
"лишённый","1) lacking/deprived"
"ве́жливо","1) politely, courteously"
"нело́вко","1) awkwardly 2) embarrassed"
"испо́льзоваться","1) be used"
"грози́ть","1) threaten"
"тво́рчество","1) creativity 2) creative work"
"храни́ть","1) to keep, to protect, to guard"
"шевели́ться","1) to move or have ability to move"
"наве́рх","1) up, upward, upstairs, to the top"
"ца́рский","1) tsarist or royal adj"
"Во́лга","1) Volga (river) 2) Volga (car brand)"
"си́дя","1) sitting"
"достава́ть","1) to get"
"броса́ться","1) throw oneself, rush, throw at each other, disdain 2) catch"
"определя́ть","1) to define"
"заключи́ть","1) make/conclude/enter into"
"коммуни́зм","1) Communism"
"убежа́ть","1) run away 2) boil over"
"шестьдеся́т","1) sixty"
"мале́йший","1) the least, the slightest"
"доходи́ть","1) reach, touch, move, be done, ripen, amount"
"визи́т","1) visit, call"
"корреспонде́нт","1) correspondent, reporter"
"всерьёз","1) serious 2) seriously"
"посове́товать","1) advise, counsel"
"учрежде́ние","1) institution"
"успева́ть","1) to have time 2) to manage to do"
"на́ция","1) nation, people"
"при́быль","1) profit"
"атмосфе́ра","1) atmosphere"
"свети́ться","1) shine 2) attract attention"
"рискова́ть","1) run risks, take chances, risk, venture"
"вели́чество","1) majesty"
"сто́имость","1) cost, value"
"хара́ктерный","1) characteristic, distinctive, character"
"характе́рный","1) typical, characteristic, distinctive, character"
"впосле́дствии","1) subsequently"
"рвать","1) to tear 2) (colloquial) to vomit"
"сообража́ть","1) to figure out [something]"
"реша́ться","1) decide, determine, resolve, bring oneself, be determined, venture 2) be solved"
"страда́ние","1) suffering"
"постуча́ть","1) knock, rap"
"походи́ть","1) to look like, to resemble, be similar to"
"я́вный","1) evident, obvious, manifest, patent 2) explicit"
"превраща́ться","1) turn into, become, change"
"вина́","1) fault"
"ве́дьма","1) witch, vixen, hag, harridan"
"зави́симость","1) addiction, dependence, dependency 2) connection"
"сбежа́ть","1) escape, run away"
"рису́нок","1) drawing/picture"
"герма́нский","1) Germanic, German"
"отню́дь","1) by no means, not at all"
"но́готь","1) nail, finger-nail, thumb-nail, toe-nail"
"ложь","1) lie, falsehood"
"соображе́ние","1) consideration 2) reasons"
"бело́к","1) white, egg-white, albumen 2) protein"
"пло́ский","1) flat"
"повыше́ние","1) increase 2) promotion"
"дли́тельный","1) long, protracted, prolonged, lingering"
"прису́тствовать","1) to attend, to be present"
"электри́ческий","1) electric"
"охвати́ть","1) to grip 2) to encompass"
"вспы́хнуть","1) blaze up, take fire, break out, flash, flare up, blush, flush"
"папиро́са","1) papirosa (cigarette)"
"тря́пка","1) rag"
"баро́н","1) baron"
"посети́тель","1) visitor"
"переме́на","1) change 2) transition"
"дереве́нский","1) rural 2) village"
"хохота́ть","1) laugh (loudly, heartily)"
"ки́нуться","1) rush"
"неподалёку","1) not far away"
"исходи́ть","1) issue, come from, originate, proceed, explore"
"ла́сково","1) affectionately 2) sweetly"
"плита́","1) stove, cooker, plate, slab, flag, flagstone, range, "
"испыта́ть","1) try, test 2) experience feel"
"смени́ть","1) change 2) replace"
"разойти́сь","1) diverge, split up, break up"
"Кита́й","1) China"
"соба́чий","1) canine, dog"
"окружа́ющее","1) Environment, surrounding, surrounds 2) other"
"карти́нка","1) picture"
"серди́то","1) angrily"
"комба́т","1) battalion commander, battery commander"
"предупрежда́ть","1) to warn, let know beforehand 2) to forestall, anticipate 3) to avert, prevent 4) to notify"
"рассмея́ться","1) begin to laugh burst out laughing"
"вдвоём","1) you and me, together"
"коллекти́в","1) collective, group, team"
"чте́ние","1) reading"
"объём","1) volume, capacity, size, extend 2) scope"
"исполне́ние","1) fulfilment/performance/execution"
"три́ста","1) three hundred"
"парохо́д","1) steamer"
"по́двиг","1) exploit, feat, deed"
"проду́кция","1) production, produce, output"
"возде́йствие","1) impact"
"кирпи́ч","1) brick"
"копе́йка","1) copeck, kopek 2) penny"
"стально́й","1) steel"
"наказа́ние","1) punishment"
"гото́вность","1) readiness, preparedness, willingness"
"уголо́к","1) corner area nook"
"устано́вка","1) installation / set-up, mounting, placing, rigging 2) aim, purpose, arrangement, directions, directive,  3) plant / device, setting, attitude"
"федера́ция","1) federation"
"жи́рный","1) fat plump greasy (adj)"
"слуга́","1) servant, servitor, valet, houseboy."
"спосо́бствовать","1) to contribute to something 2) help (to promote further) 3) makes capable/makes possible"
"ва́нный","1) (relational) bath, bathroom..."
"по́дпись","1) signature"
"сохрани́ться","1) to preserve 2) save"
"сбор","1) collection, gathering, accumulation 2) assemblage, meeting, get-together 3) dues, tax, duty, takings, tithes 4) picking, harvest"
"горди́ться","1) to be proud"
"отка́з","1) refusal"
"мета́лл","1) metal"
"рисова́ть","1) to draw 2) to paint"
"пеще́ра","1) cave, cavern, grotto"
"тротуа́р","1) pavement sidewalk"
"ата́ка","1) attack, assault"
"решётка","1) Prison bars, grating, lattice, fender, fireguard, railing, grille, trellis, bars 2) array 3) hash(tag), number sign, pound sign"
"подзе́мный","1) underground"
"бо́жий","1) God 2) God's"
"переу́лок","1) side-street / alley, lane"
"препара́т","1) medication 2) drug"
"спаса́ть","1) save, rescue, salvage"
"совеща́ние","1) meeting (серьёзное)"
"понача́лу","1) at first, firstly, in the beginning"
"нужда́","1) need, want, indigence"
"тыл","1) rear"
"рассужда́ть","1) reason, argue 2) think 3) To judge"
"отчё́тливо","1) clearly, vividly"
"бра́ться","1) to take on 2) to come from"
"помеша́ть","1) interfere, disturb 2) hinder 3) get in the way"
"нести́сь","1) to move flow or pass quickly 2) to lay eggs 3) to be spread or carried"
"наря́д","1) outfit"
"сове́тник","1) adviser, counsellor, councillor"
"гимнастёрка","1) Uniform shirt that cannot be tucked into trousers"
"очну́ться","1) come to (regain consciousness)"
"догна́ть","1) catch up, overtake, come up, run down, overhaul"
"жа́лость","1) pity, compassion"
"ча́шка","1) cup, cupful, scale, pan"
"ра́достный","1) glad/joyous/joyful"
"люк","1) hatchway, hatch, trap"
"шагну́ть","1) to take a step, step"
"музыка́льный","1) musical (adj)"
"спорт","1) sport"
"окруже́ние","1) surroundings"
"аре́ст","1) arrest"
"операти́вный","1) efficient, prompt, surgical, strategical 2) squad, patrol 3) operational, operative, operation"
"прочь","1) away /  off, aside 2) not be averse to (to consider), have no objection to"
"великоле́пный","1) splendid, magnificent, gorgeous, excellent, fine"
"флот","1) fleet 2) Navy"
"нало́г","1) tax"
"сорва́ться","1) to break free from (hook leash etc) 2) having broken off to separate or fall"
"слепо́й","1) blind"
"демокра́тия","1) democracy"
"вы́делить","1) allocate, pick out, choose, single out, allot, ear-mark, detach, find, provide, apportion, mark out, distinguish, secrete, excrete, discharge, exude, educe, isolate 2) highlight"
"приёмный","1) relating to reception/admission (adj) 2) foster care"
"подходя́щий","1) suitable, proper, appropriate"
"оле́нь","1) deer, reindeer 2) Dumbass, retard"
"тури́ст","1) tourist, hiker"
"изобража́ть","1) depict"
"заложи́ть","1) pawn 2) to lay forth, create, establish 3) mortgage 4) rat-out, betray 5) plant, put"
"эффе́кт","1) effect, effects"
"тихо́нько","1) (very) quietly 2) (very) calmly, softly, gently 3) (very) slowly"
"отыска́ть","1) to find (by searching),  2) to track down / to look for, to search"
"конфере́нция","1) conference"
"разры́в","1) break, gap 2) rupture: divide"
"сосна́","1) pine"
"ба́рин","1) grand gentleman, lord of the manor, barin 2) master, lord"
"не́куда","1) nowhere"
